experiment_name,measurement_id,time_s,power_watts
baseline_mixed_20260608_205213,1,26.8,117.07
baseline_mixed_20260608_205213,1,26.9,117.07
baseline_mixed_20260608_205213,1,27.0,116.98
baseline_mixed_20260608_205213,1,27.1,117.07
baseline_mixed_20260608_205213,1,27.2,117.07
baseline_mixed_20260608_205213,1,27.3,138.23
baseline_mixed_20260608_205213,1,27.4,138.81
baseline_mixed_20260608_205213,1,27.5,138.86
baseline_mixed_20260608_205213,1,27.6,138.83
baseline_mixed_20260608_205213,1,27.7,138.87
baseline_mixed_20260608_205213,1,27.8,139.15
baseline_mixed_20260608_205213,1,27.9,138.96
baseline_mixed_20260608_205213,1,28.0,139.06
baseline_mixed_20260608_205213,1,28.1,138.74
baseline_mixed_20260608_205213,1,28.2,139.1
baseline_mixed_20260608_205213,1,28.3,139.05
baseline_mixed_20260608_205213,1,28.4,139.71
baseline_mixed_20260608_205213,1,28.5,139.52
baseline_mixed_20260608_205213,1,28.6,139.23
baseline_mixed_20260608_205213,1,28.7,138.94
baseline_mixed_20260608_205213,1,28.8,163.43
baseline_mixed_20260608_205213,1,28.9,164.61
baseline_mixed_20260608_205213,1,29.0,165.38
baseline_mixed_20260608_205213,1,29.1,165.59
baseline_mixed_20260608_205213,1,29.2,162.44
baseline_mixed_20260608_205213,1,29.3,162.16
baseline_mixed_20260608_205213,1,29.4,162.54
baseline_mixed_20260608_205213,1,29.5,162.54
baseline_mixed_20260608_205213,1,29.6,162.44
baseline_mixed_20260608_205213,1,29.7,162.34
baseline_mixed_20260608_205213,1,29.8,162.34
baseline_mixed_20260608_205213,1,29.9,164.8
baseline_mixed_20260608_205213,1,30.0,164.49
baseline_mixed_20260608_205213,1,30.1,167.56
baseline_mixed_20260608_205213,1,30.2,167.48
baseline_mixed_20260608_205213,1,30.3,167.16
baseline_mixed_20260608_205213,1,30.4,165.37
baseline_mixed_20260608_205213,1,30.5,165.31
baseline_mixed_20260608_205213,1,30.6,163.54
baseline_mixed_20260608_205213,1,30.7,163.27
baseline_mixed_20260608_205213,1,30.8,163.36
baseline_mixed_20260608_205213,1,30.9,162.47
baseline_mixed_20260608_205213,1,31.0,162.67
baseline_mixed_20260608_205213,1,31.1,162.48
baseline_mixed_20260608_205213,1,31.2,162.57
baseline_mixed_20260608_205213,1,31.3,162.54
baseline_mixed_20260608_205213,1,31.4,162.75
baseline_mixed_20260608_205213,1,31.5,163.03
baseline_mixed_20260608_205213,1,31.6,163.23
baseline_mixed_20260608_205213,1,31.7,163.7
baseline_mixed_20260608_205213,1,31.8,163.7
baseline_mixed_20260608_205213,1,31.9,163.51
baseline_mixed_20260608_205213,1,32.0,163.72
baseline_mixed_20260608_205213,1,32.1,163.61
baseline_mixed_20260608_205213,1,32.2,163.81
baseline_mixed_20260608_205213,1,32.3,164.02
baseline_mixed_20260608_205213,1,32.4,164.11
baseline_mixed_20260608_205213,1,32.5,163.92
baseline_mixed_20260608_205213,1,32.6,164.41
baseline_mixed_20260608_205213,1,32.7,164.99
baseline_mixed_20260608_205213,1,32.8,164.61
baseline_mixed_20260608_205213,1,32.9,164.8
baseline_mixed_20260608_205213,1,33.0,163.9
baseline_mixed_20260608_205213,1,33.1,163.51
baseline_mixed_20260608_205213,1,33.2,163.81
baseline_mixed_20260608_205213,1,33.3,163.91
baseline_mixed_20260608_205213,1,33.4,163.8
baseline_mixed_20260608_205213,1,33.5,163.81
baseline_mixed_20260608_205213,1,33.6,164.31
baseline_mixed_20260608_205213,1,33.7,164.02
baseline_mixed_20260608_205213,1,33.8,163.8
baseline_mixed_20260608_205213,1,33.9,163.79
baseline_mixed_20260608_205213,1,34.0,163.91
baseline_mixed_20260608_205213,1,34.1,163.91
baseline_mixed_20260608_205213,1,34.2,164.22
baseline_mixed_20260608_205213,1,34.3,164.22
baseline_mixed_20260608_205213,1,34.4,164.01
baseline_mixed_20260608_205213,1,34.5,164.2
baseline_mixed_20260608_205213,1,34.6,164.61
baseline_mixed_20260608_205213,1,34.7,164.41
baseline_mixed_20260608_205213,1,34.8,165.0
baseline_mixed_20260608_205213,1,34.9,165.19
baseline_mixed_20260608_205213,1,35.0,165.09
baseline_mixed_20260608_205213,1,35.1,164.31
baseline_mixed_20260608_205213,1,35.2,164.02
baseline_mixed_20260608_205213,1,35.3,164.11
baseline_mixed_20260608_205213,1,35.4,164.11
baseline_mixed_20260608_205213,1,35.5,164.22
baseline_mixed_20260608_205213,1,35.6,163.72
baseline_mixed_20260608_205213,1,35.7,164.01
baseline_mixed_20260608_205213,1,35.8,164.41
baseline_mixed_20260608_205213,1,35.9,164.22
baseline_mixed_20260608_205213,1,36.0,164.0
baseline_mixed_20260608_205213,1,36.1,164.01
baseline_mixed_20260608_205213,1,36.2,163.72
baseline_mixed_20260608_205213,1,36.3,164.01
baseline_mixed_20260608_205213,1,36.4,164.11
baseline_mixed_20260608_205213,1,36.5,164.19
baseline_mixed_20260608_205213,1,36.6,164.11
baseline_mixed_20260608_205213,1,36.7,164.3
baseline_mixed_20260608_205213,1,36.8,164.5
baseline_mixed_20260608_205213,1,36.9,164.59
baseline_mixed_20260608_205213,1,37.0,164.8
baseline_mixed_20260608_205213,1,37.1,165.09
baseline_mixed_20260608_205213,1,37.2,164.8
baseline_mixed_20260608_205213,1,37.3,164.02
baseline_mixed_20260608_205213,1,37.4,164.41
baseline_mixed_20260608_205213,1,37.5,164.31
baseline_mixed_20260608_205213,1,37.6,164.11
baseline_mixed_20260608_205213,1,37.7,164.41
baseline_mixed_20260608_205213,1,37.8,164.22
baseline_mixed_20260608_205213,1,37.9,164.11
baseline_mixed_20260608_205213,1,38.0,164.12
baseline_mixed_20260608_205213,1,38.1,164.31
baseline_mixed_20260608_205213,1,38.2,163.9
baseline_mixed_20260608_205213,1,38.3,164.2
baseline_mixed_20260608_205213,1,38.4,164.2
baseline_mixed_20260608_205213,1,38.5,164.8
baseline_mixed_20260608_205213,1,38.6,164.51
baseline_mixed_20260608_205213,1,38.7,164.69
baseline_mixed_20260608_205213,1,38.8,164.01
baseline_mixed_20260608_205213,1,38.9,164.7
baseline_mixed_20260608_205213,1,39.0,164.9
baseline_mixed_20260608_205213,1,39.1,165.19
baseline_mixed_20260608_205213,1,39.2,164.58
baseline_mixed_20260608_205213,1,39.3,164.9
baseline_mixed_20260608_205213,1,39.4,164.11
baseline_mixed_20260608_205213,1,39.5,164.22
baseline_mixed_20260608_205213,1,39.6,164.31
baseline_mixed_20260608_205213,1,39.7,164.02
baseline_mixed_20260608_205213,1,39.8,164.41
baseline_mixed_20260608_205213,1,39.9,163.92
baseline_mixed_20260608_205213,1,40.0,164.11
baseline_mixed_20260608_205213,1,40.1,164.12
baseline_mixed_20260608_205213,1,40.2,164.61
baseline_mixed_20260608_205213,1,40.3,164.31
baseline_mixed_20260608_205213,1,40.4,164.01
baseline_mixed_20260608_205213,1,40.5,164.49
baseline_mixed_20260608_205213,1,40.6,163.8
baseline_mixed_20260608_205213,1,40.7,164.11
baseline_mixed_20260608_205213,1,40.8,164.31
baseline_mixed_20260608_205213,1,40.9,164.41
baseline_mixed_20260608_205213,1,41.0,164.51
baseline_mixed_20260608_205213,1,41.1,164.51
baseline_mixed_20260608_205213,1,41.2,164.88
baseline_mixed_20260608_205213,1,41.3,164.59
baseline_mixed_20260608_205213,1,41.4,165.1
baseline_mixed_20260608_205213,1,41.5,164.01
baseline_mixed_20260608_205213,1,41.6,163.81
baseline_mixed_20260608_205213,1,41.7,163.92
baseline_mixed_20260608_205213,1,41.8,164.02
baseline_mixed_20260608_205213,1,41.9,164.0
baseline_mixed_20260608_205213,1,42.0,164.02
baseline_mixed_20260608_205213,1,42.1,163.91
baseline_mixed_20260608_205213,1,42.2,164.01
baseline_mixed_20260608_205213,1,42.3,164.01
baseline_mixed_20260608_205213,1,42.4,164.22
baseline_mixed_20260608_205213,1,42.5,164.12
baseline_mixed_20260608_205213,1,42.6,163.91
baseline_mixed_20260608_205213,1,42.7,164.31
baseline_mixed_20260608_205213,1,42.8,164.51
baseline_mixed_20260608_205213,1,42.9,164.11
baseline_mixed_20260608_205213,1,43.0,164.11
baseline_mixed_20260608_205213,1,43.1,164.4
baseline_mixed_20260608_205213,1,43.2,164.61
baseline_mixed_20260608_205213,1,43.3,164.8
baseline_mixed_20260608_205213,1,43.4,165.59
baseline_mixed_20260608_205213,1,43.5,164.61
baseline_mixed_20260608_205213,1,43.6,165.41
baseline_mixed_20260608_205213,1,43.7,163.91
baseline_mixed_20260608_205213,1,43.8,164.11
baseline_mixed_20260608_205213,1,43.9,164.31
baseline_mixed_20260608_205213,1,44.0,164.31
baseline_mixed_20260608_205213,1,44.1,164.11
baseline_mixed_20260608_205213,1,44.2,164.01
baseline_mixed_20260608_205213,1,44.3,164.72
baseline_mixed_20260608_205213,1,44.4,164.22
baseline_mixed_20260608_205213,1,44.5,164.31
baseline_mixed_20260608_205213,1,44.6,164.2
baseline_mixed_20260608_205213,1,44.7,164.51
baseline_mixed_20260608_205213,1,44.8,164.41
baseline_mixed_20260608_205213,1,44.9,164.3
baseline_mixed_20260608_205213,1,45.0,164.51
baseline_mixed_20260608_205213,1,45.1,164.31
baseline_mixed_20260608_205213,1,45.2,164.51
baseline_mixed_20260608_205213,1,45.3,164.41
baseline_mixed_20260608_205213,1,45.4,164.8
baseline_mixed_20260608_205213,1,45.5,164.91
baseline_mixed_20260608_205213,1,45.6,164.8
baseline_mixed_20260608_205213,1,45.7,165.19
baseline_mixed_20260608_205213,1,45.8,164.91
baseline_mixed_20260608_205213,1,45.9,165.4
baseline_mixed_20260608_205213,1,46.0,164.7
baseline_mixed_20260608_205213,1,46.1,164.31
baseline_mixed_20260608_205213,1,46.2,164.3
baseline_mixed_20260608_205213,1,46.3,164.31
baseline_mixed_20260608_205213,1,46.4,164.12
baseline_mixed_20260608_205213,1,46.5,164.4
baseline_mixed_20260608_205213,1,46.6,164.61
baseline_mixed_20260608_205213,1,46.7,164.61
baseline_mixed_20260608_205213,1,46.8,164.42
baseline_mixed_20260608_205213,1,46.9,164.51
baseline_mixed_20260608_205213,1,47.0,164.51
baseline_mixed_20260608_205213,1,47.1,164.22
baseline_mixed_20260608_205213,1,47.2,164.41
baseline_mixed_20260608_205213,1,47.3,164.8
baseline_mixed_20260608_205213,1,47.4,164.51
baseline_mixed_20260608_205213,1,47.5,164.61
baseline_mixed_20260608_205213,1,47.6,164.59
baseline_mixed_20260608_205213,1,47.7,164.7
baseline_mixed_20260608_205213,1,47.8,164.9
baseline_mixed_20260608_205213,1,47.9,165.01
baseline_mixed_20260608_205213,1,48.0,165.09
baseline_mixed_20260608_205213,1,48.1,165.3
baseline_mixed_20260608_205213,1,48.2,165.38
baseline_mixed_20260608_205213,1,48.3,165.3
baseline_mixed_20260608_205213,1,48.4,164.61
baseline_mixed_20260608_205213,1,48.5,164.7
baseline_mixed_20260608_205213,1,48.6,164.61
baseline_mixed_20260608_205213,1,48.7,164.9
baseline_mixed_20260608_205213,1,48.8,164.51
baseline_mixed_20260608_205213,1,48.9,164.7
baseline_mixed_20260608_205213,1,49.0,164.81
baseline_mixed_20260608_205213,1,49.1,164.8
baseline_mixed_20260608_205213,1,49.2,165.3
baseline_mixed_20260608_205213,1,49.3,164.7
baseline_mixed_20260608_205213,1,49.4,164.91
baseline_mixed_20260608_205213,1,49.5,164.7
baseline_mixed_20260608_205213,1,49.6,164.9
baseline_mixed_20260608_205213,1,49.7,165.2
baseline_mixed_20260608_205213,1,49.8,164.8
baseline_mixed_20260608_205213,1,49.9,165.2
baseline_mixed_20260608_205213,1,50.0,165.2
baseline_mixed_20260608_205213,1,50.1,164.8
baseline_mixed_20260608_205213,1,50.2,165.01
baseline_mixed_20260608_205213,1,50.3,165.49
baseline_mixed_20260608_205213,1,50.4,165.3
baseline_mixed_20260608_205213,1,50.5,165.59
baseline_mixed_20260608_205213,1,50.6,166.09
baseline_mixed_20260608_205213,1,50.7,165.11
baseline_mixed_20260608_205213,1,50.8,165.4
baseline_mixed_20260608_205213,1,50.9,164.8
baseline_mixed_20260608_205213,1,51.0,164.8
baseline_mixed_20260608_205213,1,51.1,164.88
baseline_mixed_20260608_205213,1,51.2,165.4
baseline_mixed_20260608_205213,1,51.3,165.28
baseline_mixed_20260608_205213,1,51.4,165.3
baseline_mixed_20260608_205213,1,51.5,164.81
baseline_mixed_20260608_205213,1,51.6,165.4
baseline_mixed_20260608_205213,1,51.7,165.4
baseline_mixed_20260608_205213,1,51.8,165.28
baseline_mixed_20260608_205213,1,51.9,165.48
baseline_mixed_20260608_205213,1,52.0,165.59
baseline_mixed_20260608_205213,1,52.1,165.68
baseline_mixed_20260608_205213,1,52.2,165.59
baseline_mixed_20260608_205213,1,52.3,165.48
baseline_mixed_20260608_205213,1,52.4,165.38
baseline_mixed_20260608_205213,1,52.5,165.58
baseline_mixed_20260608_205213,1,52.6,165.79
baseline_mixed_20260608_205213,1,52.7,165.79
baseline_mixed_20260608_205213,1,52.8,165.98
baseline_mixed_20260608_205213,1,52.9,166.27
baseline_mixed_20260608_205213,1,53.0,166.47
baseline_mixed_20260608_205213,1,53.1,166.09
baseline_mixed_20260608_205213,1,53.2,166.27
baseline_mixed_20260608_205213,1,53.3,165.28
baseline_mixed_20260608_205213,1,53.4,164.9
baseline_mixed_20260608_205213,1,53.5,165.4
baseline_mixed_20260608_205213,1,53.6,165.5
baseline_mixed_20260608_205213,1,53.7,165.3
baseline_mixed_20260608_205213,1,53.8,165.59
baseline_mixed_20260608_205213,1,53.9,165.49
baseline_mixed_20260608_205213,1,54.0,165.29
baseline_mixed_20260608_205213,1,54.1,165.97
baseline_mixed_20260608_205213,1,54.2,165.59
baseline_mixed_20260608_205213,1,54.3,165.2
baseline_mixed_20260608_205213,1,54.4,165.58
baseline_mixed_20260608_205213,1,54.5,165.59
baseline_mixed_20260608_205213,1,54.6,165.2
baseline_mixed_20260608_205213,1,54.7,165.88
baseline_mixed_20260608_205213,1,54.8,165.59
baseline_mixed_20260608_205213,1,54.9,165.69
baseline_mixed_20260608_205213,1,55.0,165.97
baseline_mixed_20260608_205213,1,55.1,165.67
baseline_mixed_20260608_205213,1,55.2,166.18
baseline_mixed_20260608_205213,1,55.3,166.18
baseline_mixed_20260608_205213,1,55.4,166.26
baseline_mixed_20260608_205213,1,55.5,166.66
baseline_mixed_20260608_205213,1,55.6,165.78
