experiment_name,measurement_id,time_s,power_watts
router_mixed_20260611_211326,1,13.8,127.4
router_mixed_20260611_211326,1,13.9,127.42
router_mixed_20260611_211326,1,14.0,127.4
router_mixed_20260611_211326,1,14.1,127.42
router_mixed_20260611_211326,1,14.2,127.4
router_mixed_20260611_211326,1,14.3,127.42
router_mixed_20260611_211326,1,14.4,127.33
router_mixed_20260611_211326,1,14.5,127.42
router_mixed_20260611_211326,1,14.6,127.32
router_mixed_20260611_211326,1,14.7,127.42
router_mixed_20260611_211326,1,14.8,127.33
router_mixed_20260611_211326,1,14.9,127.32
router_mixed_20260611_211326,1,15.0,127.29
router_mixed_20260611_211326,1,15.1,127.43
router_mixed_20260611_211326,1,15.2,127.33
router_mixed_20260611_211326,1,15.3,127.32
router_mixed_20260611_211326,1,15.4,127.4
router_mixed_20260611_211326,1,15.5,127.22
router_mixed_20260611_211326,1,15.6,127.3
router_mixed_20260611_211326,1,15.7,127.21
router_mixed_20260611_211326,1,15.8,127.21
router_mixed_20260611_211326,1,15.9,127.1
router_mixed_20260611_211326,1,16.0,127.21
router_mixed_20260611_211326,1,16.1,127.11
router_mixed_20260611_211326,1,16.2,127.32
router_mixed_20260611_211326,1,16.3,127.32
router_mixed_20260611_211326,1,16.4,127.31
router_mixed_20260611_211326,1,16.5,126.99
router_mixed_20260611_211326,1,16.6,127.21
router_mixed_20260611_211326,1,16.7,127.11
router_mixed_20260611_211326,1,16.8,127.0
router_mixed_20260611_211326,1,16.9,127.0
router_mixed_20260611_211326,1,17.0,127.14
router_mixed_20260611_211326,1,17.1,127.1
router_mixed_20260611_211326,1,17.2,127.1
router_mixed_20260611_211326,1,17.3,127.0
router_mixed_20260611_211326,1,17.4,127.0
router_mixed_20260611_211326,1,17.5,127.1
router_mixed_20260611_211326,1,17.6,127.0
router_mixed_20260611_211326,1,17.7,127.0
router_mixed_20260611_211326,1,17.8,126.89
router_mixed_20260611_211326,1,17.9,126.9
router_mixed_20260611_211326,1,18.0,127.0
router_mixed_20260611_211326,1,18.1,127.0
router_mixed_20260611_211326,1,18.2,126.9
router_mixed_20260611_211326,1,18.3,127.14
router_mixed_20260611_211326,1,18.4,127.03
router_mixed_20260611_211326,1,18.5,126.93
router_mixed_20260611_211326,1,18.6,126.93
router_mixed_20260611_211326,1,18.7,126.83
router_mixed_20260611_211326,1,18.8,126.83
router_mixed_20260611_211326,1,18.9,126.93
router_mixed_20260611_211326,1,19.0,126.81
router_mixed_20260611_211326,1,19.1,126.92
router_mixed_20260611_211326,1,19.2,127.0
router_mixed_20260611_211326,1,19.3,126.81
router_mixed_20260611_211326,1,19.4,126.9
router_mixed_20260611_211326,1,19.5,126.82
router_mixed_20260611_211326,1,19.6,126.91
router_mixed_20260611_211326,1,19.7,126.82
router_mixed_20260611_211326,1,19.8,126.73
router_mixed_20260611_211326,1,19.9,126.83
router_mixed_20260611_211326,1,20.0,126.83
router_mixed_20260611_211326,1,20.1,126.82
router_mixed_20260611_211326,1,20.2,126.81
router_mixed_20260611_211326,1,20.3,126.81
router_mixed_20260611_211326,1,20.4,126.81
router_mixed_20260611_211326,1,20.5,146.38
router_mixed_20260611_211326,1,20.6,156.0
router_mixed_20260611_211326,1,20.7,156.11
router_mixed_20260611_211326,1,20.8,156.4
router_mixed_20260611_211326,1,20.9,156.39
router_mixed_20260611_211326,1,21.0,156.6
router_mixed_20260611_211326,1,21.1,156.5
router_mixed_20260611_211326,1,21.2,156.6
router_mixed_20260611_211326,1,21.3,157.11
router_mixed_20260611_211326,1,21.4,157.79
router_mixed_20260611_211326,1,21.5,156.53
router_mixed_20260611_211326,1,21.6,156.43
router_mixed_20260611_211326,1,21.7,156.42
router_mixed_20260611_211326,1,21.8,156.36
router_mixed_20260611_211326,1,21.9,156.42
router_mixed_20260611_211326,1,22.0,156.45
router_mixed_20260611_211326,1,22.1,157.52
router_mixed_20260611_211326,1,22.2,158.08
router_mixed_20260611_211326,1,22.3,157.39
router_mixed_20260611_211326,1,22.4,156.61
router_mixed_20260611_211326,1,22.5,156.71
router_mixed_20260611_211326,1,22.6,156.39
router_mixed_20260611_211326,1,22.7,156.52
router_mixed_20260611_211326,1,22.8,156.29
router_mixed_20260611_211326,1,22.9,156.4
router_mixed_20260611_211326,1,23.0,156.41
router_mixed_20260611_211326,1,23.1,156.29
router_mixed_20260611_211326,1,23.2,156.5
router_mixed_20260611_211326,1,23.3,159.29
router_mixed_20260611_211326,1,23.4,156.94
router_mixed_20260611_211326,1,23.5,157.11
router_mixed_20260611_211326,1,23.6,157.3
router_mixed_20260611_211326,1,23.7,156.5
router_mixed_20260611_211326,1,23.8,394.69
router_mixed_20260611_211326,1,23.9,318.49
router_mixed_20260611_211326,1,24.0,174.74
router_mixed_20260611_211326,1,24.1,226.19
router_mixed_20260611_211326,1,24.2,157.3
router_mixed_20260611_211326,1,24.3,156.9
router_mixed_20260611_211326,1,24.4,156.81
router_mixed_20260611_211326,1,24.5,157.0
router_mixed_20260611_211326,1,24.6,156.6
router_mixed_20260611_211326,1,24.7,156.62
router_mixed_20260611_211326,1,24.8,204.31
router_mixed_20260611_211326,1,24.9,157.39
router_mixed_20260611_211326,1,25.0,156.9
router_mixed_20260611_211326,1,25.1,156.71
router_mixed_20260611_211326,1,25.2,156.73
router_mixed_20260611_211326,1,25.3,156.64
router_mixed_20260611_211326,1,25.4,156.74
router_mixed_20260611_211326,1,25.5,157.13
router_mixed_20260611_211326,1,25.6,157.03
router_mixed_20260611_211326,1,25.7,156.42
router_mixed_20260611_211326,1,25.8,156.53
router_mixed_20260611_211326,1,25.9,156.51
router_mixed_20260611_211326,1,26.0,156.32
router_mixed_20260611_211326,1,26.1,156.54
router_mixed_20260611_211326,1,26.2,156.54
router_mixed_20260611_211326,1,26.3,156.43
router_mixed_20260611_211326,1,26.4,156.54
router_mixed_20260611_211326,1,26.5,156.22
router_mixed_20260611_211326,1,26.6,156.53
router_mixed_20260611_211326,1,26.7,156.39
router_mixed_20260611_211326,1,26.8,156.6
router_mixed_20260611_211326,1,26.9,156.5
router_mixed_20260611_211326,1,27.0,156.71
router_mixed_20260611_211326,1,27.1,156.39
router_mixed_20260611_211326,1,27.2,156.61
router_mixed_20260611_211326,1,27.3,156.71
router_mixed_20260611_211326,1,27.4,156.39
router_mixed_20260611_211326,1,27.5,156.81
router_mixed_20260611_211326,1,27.6,156.81
router_mixed_20260611_211326,1,27.7,157.1
router_mixed_20260611_211326,1,27.8,156.4
router_mixed_20260611_211326,1,27.9,156.42
router_mixed_20260611_211326,1,28.0,156.5
router_mixed_20260611_211326,1,28.1,156.39
router_mixed_20260611_211326,1,28.2,156.5
router_mixed_20260611_211326,1,28.3,156.2
router_mixed_20260611_211326,1,28.4,156.4
router_mixed_20260611_211326,1,28.5,156.61
router_mixed_20260611_211326,1,28.6,156.3
router_mixed_20260611_211326,1,28.7,156.5
router_mixed_20260611_211326,1,28.8,156.3
router_mixed_20260611_211326,1,28.9,156.53
router_mixed_20260611_211326,1,29.0,156.5
router_mixed_20260611_211326,1,29.1,156.41
router_mixed_20260611_211326,1,29.2,156.61
router_mixed_20260611_211326,1,29.3,156.6
router_mixed_20260611_211326,1,29.4,156.92
router_mixed_20260611_211326,1,29.5,156.71
router_mixed_20260611_211326,1,29.6,156.22
router_mixed_20260611_211326,1,29.7,156.39
router_mixed_20260611_211326,1,29.8,156.41
router_mixed_20260611_211326,1,29.9,156.2
router_mixed_20260611_211326,1,30.0,156.5
router_mixed_20260611_211326,1,30.1,156.4
router_mixed_20260611_211326,1,30.2,156.2
router_mixed_20260611_211326,1,30.3,156.31
router_mixed_20260611_211326,1,30.4,156.4
router_mixed_20260611_211326,1,30.5,156.22
router_mixed_20260611_211326,1,30.6,156.51
router_mixed_20260611_211326,1,30.7,156.5
router_mixed_20260611_211326,1,30.8,156.4
router_mixed_20260611_211326,1,30.9,156.29
router_mixed_20260611_211326,1,31.0,156.5
router_mixed_20260611_211326,1,31.1,156.31
router_mixed_20260611_211326,1,31.2,156.5
router_mixed_20260611_211326,1,31.3,156.71
router_mixed_20260611_211326,1,31.4,156.71
router_mixed_20260611_211326,1,31.5,156.61
router_mixed_20260611_211326,1,31.6,157.0
router_mixed_20260611_211326,1,31.7,156.31
router_mixed_20260611_211326,1,31.8,156.33
router_mixed_20260611_211326,1,31.9,156.33
router_mixed_20260611_211326,1,32.0,156.31
router_mixed_20260611_211326,1,32.1,156.2
router_mixed_20260611_211326,1,32.2,156.31
router_mixed_20260611_211326,1,32.3,156.32
router_mixed_20260611_211326,1,32.4,156.51
router_mixed_20260611_211326,1,32.5,156.0
router_mixed_20260611_211326,1,32.6,156.22
router_mixed_20260611_211326,1,32.7,156.34
router_mixed_20260611_211326,1,32.8,156.22
router_mixed_20260611_211326,1,32.9,156.41
router_mixed_20260611_211326,1,33.0,156.24
router_mixed_20260611_211326,1,33.1,156.43
router_mixed_20260611_211326,1,33.2,156.13
router_mixed_20260611_211326,1,33.3,156.31
router_mixed_20260611_211326,1,33.4,156.31
router_mixed_20260611_211326,1,33.5,156.5
router_mixed_20260611_211326,1,33.6,156.31
router_mixed_20260611_211326,1,33.7,156.61
router_mixed_20260611_211326,1,33.8,156.61
router_mixed_20260611_211326,1,33.9,156.71
router_mixed_20260611_211326,1,34.0,156.81
router_mixed_20260611_211326,1,34.1,157.0
router_mixed_20260611_211326,1,34.2,156.4
router_mixed_20260611_211326,1,34.3,156.4
router_mixed_20260611_211326,1,34.4,156.1
router_mixed_20260611_211326,1,34.5,156.42
router_mixed_20260611_211326,1,34.6,156.43
router_mixed_20260611_211326,1,34.7,156.32
router_mixed_20260611_211326,1,34.8,156.13
router_mixed_20260611_211326,1,34.9,156.2
router_mixed_20260611_211326,1,35.0,156.39
router_mixed_20260611_211326,1,35.1,156.31
router_mixed_20260611_211326,1,35.2,181.32
router_mixed_20260611_211326,1,35.3,180.6
router_mixed_20260611_211326,1,35.4,180.74
router_mixed_20260611_211326,1,35.5,180.73
router_mixed_20260611_211326,1,35.6,180.61
router_mixed_20260611_211326,1,35.7,181.33
router_mixed_20260611_211326,1,35.8,181.12
router_mixed_20260611_211326,1,35.9,181.32
router_mixed_20260611_211326,1,36.0,181.4
router_mixed_20260611_211326,1,36.1,180.62
