experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-35b-moe_mixed_20260608_232747,1,22.5,118.15
single_qwen3.5-35b-moe_mixed_20260608_232747,1,22.6,118.04
single_qwen3.5-35b-moe_mixed_20260608_232747,1,22.7,118.04
single_qwen3.5-35b-moe_mixed_20260608_232747,1,22.8,118.25
single_qwen3.5-35b-moe_mixed_20260608_232747,1,22.9,117.94
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.0,118.15
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.1,118.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.2,118.25
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.3,118.15
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.4,118.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.5,118.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.6,118.18
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.7,117.98
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.8,118.08
single_qwen3.5-35b-moe_mixed_20260608_232747,1,23.9,117.98
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.0,118.18
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.1,118.08
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.2,118.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.3,117.97
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.4,117.89
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.5,117.89
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.6,118.07
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.7,118.04
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.8,117.85
single_qwen3.5-35b-moe_mixed_20260608_232747,1,24.9,117.96
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.0,118.05
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.1,118.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.2,117.89
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.3,117.89
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.4,118.15
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.5,118.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.6,117.95
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.7,117.95
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.8,139.92
single_qwen3.5-35b-moe_mixed_20260608_232747,1,25.9,141.29
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.0,163.61
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.1,162.94
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.2,163.33
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.3,163.72
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.4,163.82
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.5,164.03
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.6,164.54
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.7,164.13
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.8,165.32
single_qwen3.5-35b-moe_mixed_20260608_232747,1,26.9,166.27
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.0,172.06
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.1,167.27
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.2,165.77
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.3,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.4,164.81
single_qwen3.5-35b-moe_mixed_20260608_232747,1,27.5,164.72
